timestamp,equity,cash,positions_value
2023-10-19 13:41:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-19 15:21:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-19 17:01:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-19 18:41:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-20 13:47:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-20 15:27:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-20 17:07:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-20 18:47:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-23 13:57:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-23 15:37:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-23 17:17:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-23 18:57:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-24 14:07:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-24 15:47:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-24 17:27:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-24 19:08:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-25 14:17:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-25 15:57:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-25 17:37:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-25 19:18:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-26 14:27:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-26 16:07:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-26 17:47:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-26 19:27:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-27 14:35:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-27 16:15:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-27 17:55:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-27 19:35:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-30 14:43:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-30 16:23:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-30 18:04:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-30 19:44:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-31 14:54:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-31 16:34:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-31 18:17:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-10-31 19:58:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-01 15:04:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-01 16:44:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-01 18:24:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-02 13:32:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-02 15:12:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-02 16:53:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-02 18:33:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-02 20:44:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-03 15:06:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-03 16:46:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-03 18:26:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-06 14:33:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-06 16:13:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-06 17:53:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-06 19:33:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-07 14:41:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-07 16:21:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-07 18:03:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-07 19:43:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-08 14:53:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-08 16:33:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-08 18:14:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-08 20:01:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-09 15:10:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-09 16:50:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-09 18:30:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-09 20:10:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-10 15:20:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-10 17:00:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-10 18:40:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-10 20:20:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-13 15:30:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-13 17:10:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-13 18:50:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-13 20:32:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-14 15:41:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-14 17:21:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-14 19:04:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-14 20:44:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-15 15:55:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-15 17:35:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-15 19:15:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-15 20:57:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-16 16:04:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-16 17:44:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-16 19:24:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-17 14:33:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-17 16:13:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-17 18:02:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-17 19:45:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-20 14:53:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-20 16:33:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-20 18:14:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-20 19:55:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-21 15:05:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-21 16:45:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-21 18:25:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-21 20:08:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-22 15:18:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-22 17:00:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-22 18:41:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-22 20:28:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-24 15:38:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-24 17:19:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-27 15:28:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-27 17:09:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-27 18:55:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-27 20:39:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-28 15:49:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-28 17:29:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-28 19:09:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-28 20:50:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-29 16:00:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-29 17:42:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-29 19:22:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-30 14:32:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-30 16:12:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-30 17:55:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-11-30 19:36:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-01 14:46:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-01 16:26:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-01 18:06:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-01 19:46:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-04 14:57:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-04 16:37:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-04 18:18:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-04 19:58:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-05 15:08:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-05 16:48:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-05 18:28:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-05 20:08:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-06 15:17:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-06 16:57:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-06 18:37:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-06 20:18:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-07 15:27:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-07 17:07:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-07 18:48:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-07 20:28:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-08 15:38:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-08 17:20:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-08 19:00:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-08 20:40:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-11 15:48:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-11 17:28:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-11 19:08:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-11 20:49:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-12 15:58:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-12 17:38:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-12 19:18:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-12 20:58:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-13 16:08:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-13 17:48:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-13 19:28:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-14 14:37:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-14 16:17:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-14 17:57:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-14 19:37:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-15 14:45:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-15 16:26:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-15 18:06:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-15 19:46:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-18 14:54:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-18 16:34:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-18 18:15:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-18 19:57:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-19 15:07:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-19 16:47:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-19 18:29:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-19 20:11:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-20 15:22:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-20 17:04:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-20 18:44:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-20 20:26:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-21 15:36:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-21 17:16:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-21 18:56:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-21 20:37:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-22 15:47:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-22 17:27:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-22 19:07:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-22 20:48:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-26 16:00:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-26 17:46:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-26 19:32:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-27 14:43:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-27 16:23:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-27 18:06:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-27 19:47:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-28 14:58:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-28 16:41:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-28 18:22:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-28 20:03:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-29 15:14:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-29 16:54:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-29 18:36:00+00:00,100069.45120000001,100069.45120000001,0.0
2023-12-29 20:19:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-02 15:28:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-02 17:08:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-02 18:48:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-02 20:28:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-03 15:38:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-03 17:18:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-03 18:59:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-03 20:39:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-04 15:48:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-04 17:28:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-04 19:08:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-04 20:48:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-05 15:57:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-05 17:40:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-05 19:22:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-08 14:32:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-08 16:12:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-08 17:52:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-08 19:33:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-09 14:35:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-09 16:15:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-09 17:55:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-09 19:39:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-10 14:49:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-10 16:29:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-10 18:09:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-10 19:51:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-11 15:01:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-11 16:41:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-11 18:22:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-11 20:02:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-12 15:11:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-12 16:51:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-12 18:37:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-12 20:18:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-16 15:26:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-16 17:06:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-16 18:48:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-16 20:32:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-17 15:41:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-17 17:22:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-17 19:04:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-17 20:44:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-18 15:54:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-18 17:34:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-18 19:15:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-18 20:55:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-19 16:05:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-19 17:45:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-19 19:25:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-22 14:35:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-22 16:15:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-22 17:56:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-22 19:38:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-23 14:46:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-23 16:26:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-23 18:07:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-23 19:49:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-24 14:59:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-24 16:39:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-24 18:19:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-24 19:59:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-25 15:01:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-25 16:41:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-25 18:21:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-25 20:01:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-26 15:10:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-26 16:50:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-26 18:30:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-26 20:10:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-29 15:20:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-29 17:00:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-29 18:42:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-29 20:26:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-30 15:36:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-30 17:16:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-30 18:56:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-30 20:36:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-31 15:45:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-31 17:25:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-31 19:05:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-01-31 20:45:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-01 15:52:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-01 17:32:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-01 19:12:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-01 20:52:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-02 15:53:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-02 17:33:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-02 19:13:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-02 20:53:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-05 16:02:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-05 17:42:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-05 19:22:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-06 14:32:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-06 16:12:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-06 17:53:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-06 19:33:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-07 14:44:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-07 16:24:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-07 18:04:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-07 19:45:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-08 14:56:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-08 16:36:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-08 18:17:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-08 20:01:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-09 15:11:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-09 16:53:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-09 18:35:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-09 20:19:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-12 15:29:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-12 17:09:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-12 18:51:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-12 20:33:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-13 15:43:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-13 17:23:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-13 19:04:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-13 20:44:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-14 15:54:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-14 17:34:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-14 19:14:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-14 20:54:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-15 16:02:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-15 17:42:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-15 19:22:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-16 14:32:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-16 16:12:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-16 17:52:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-16 19:32:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-20 14:42:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-20 16:22:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-20 18:02:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-20 19:42:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-21 14:53:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-21 16:34:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-21 18:15:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-21 19:58:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-22 15:07:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-22 16:47:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-22 18:30:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-22 20:10:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-23 15:20:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-23 17:00:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-23 18:40:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-23 20:21:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-26 15:29:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-26 17:10:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-26 18:53:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-26 20:35:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-27 15:44:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-27 17:24:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-27 19:04:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-27 20:44:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-28 15:55:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-28 17:36:00+00:00,100069.45120000001,100069.45120000001,0.0
2024-02-28 19:17:00+00:00,100069.45120000001,100069.45120000001,0.0
